profit_rank,crop,predicted_yield,modal_price,expected_revenue,cost_per_hectare,net_profit
1584,Cotton,35.56265013185003,7250.0,257829.2134559127,42000.0,215829.2134559127
1585,Cotton,35.56265013185003,7250.0,257829.2134559127,42000.0,215829.2134559127
1586,Coconut,42.6627235234001,6100.0,260242.61349274064,45000.0,215242.61349274064
1587,Coconut,46.02966645985,5650.0,260067.6154981525,45000.0,215067.6154981525
1588,Mustard,40.475665974249935,6350.0,257020.47893648708,42000.0,215020.47893648708
1589,Mustard,40.475665974249935,6350.0,257020.47893648708,42000.0,215020.47893648708
1590,Mustard,40.475665974249935,6350.0,257020.47893648708,42000.0,215020.47893648708
1591,Mustard,41.94839704694997,6125.0,256933.93191256857,42000.0,214933.93191256857
1592,Groundnut,45.055252956749946,5700.0,256814.94185347468,42000.0,214814.94185347468
1593,Wheat,53.21596605655,4600.0,244793.44386013,30000.0,214793.44386013
1594,Coconut,42.5653343363001,6100.0,259648.53945143055,45000.0,214648.53945143055
1595,Coconut,41.83316795805009,6200.0,259365.64133991057,45000.0,214365.64133991057
1596,Coconut,41.83316795805009,6200.0,259365.64133991057,45000.0,214365.64133991057
1597,Coconut,41.83316795805009,6200.0,259365.64133991057,45000.0,214365.64133991057
1598,Coconut,41.83316795805009,6200.0,259365.64133991057,45000.0,214365.64133991057
1599,Cotton,34.63137581154997,7400.0,256272.18100546976,42000.0,214272.18100546976
1600,Cotton,34.63137581154997,7400.0,256272.18100546976,42000.0,214272.18100546976
1601,Cotton,33.94636520310005,7540.0,255955.5936313744,42000.0,213955.5936313744
1602,Rice,50.78666138265004,4900.0,248854.6407749852,35000.0,213854.6407749852
1603,Mustard,40.28537365675001,6350.0,255812.12272036256,42000.0,213812.12272036256
1604,Mustard,40.28537365675001,6350.0,255812.12272036256,42000.0,213812.12272036256
1605,Mustard,40.28537365675001,6350.0,255812.12272036256,42000.0,213812.12272036256
1606,Cotton,32.2597639288,7925.0,255658.62913574,42000.0,213658.62913574
1607,Cotton,34.63137581154997,7380.0,255579.5534892388,42000.0,213579.5534892388
1608,Groundnut,35.21112055024996,7250.0,255280.6239893122,42000.0,213280.6239893122
1609,Coconut,44.52657624894999,5800.0,258254.14224391,45000.0,213254.14224391
1610,Coconut,44.52657624894999,5800.0,258254.14224391,45000.0,213254.14224391
1611,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1612,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1613,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1614,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1615,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1616,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1617,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1618,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1619,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1620,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1621,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1622,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1623,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1624,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1625,Coconut,46.94847371005014,5500.0,258216.60540527577,45000.0,213216.60540527577
1626,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1627,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1628,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1629,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1630,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1631,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1632,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1633,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1634,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1635,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1636,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1637,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1638,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1639,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1640,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1641,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1642,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1643,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1644,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1645,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1646,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1647,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1648,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1649,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1650,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1651,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1652,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1653,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1654,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1655,Coconut,46.947117460000136,5500.0,258209.1460300008,45000.0,213209.1460300008
1656,Mustard,40.475665974249935,6300.0,254996.6956377746,42000.0,212996.6956377746
1657,Groundnut,32.893132705449965,7750.0,254921.7784672372,42000.0,212921.7784672372
1658,Rice,50.59370873045,4900.0,247909.172779205,35000.0,212909.172779205
1659,Cotton,32.2597639288,7900.0,254852.13503752,42000.0,212852.13503752
1660,Cotton,32.2597639288,7900.0,254852.13503752,42000.0,212852.13503752
1661,Coconut,46.02966645985,5600.0,257766.13217516,45000.0,212766.13217516
1662,Rice,50.55072603615002,4900.0,247698.55757713507,35000.0,212698.55757713507
1663,Cotton,33.94636520310005,7500.0,254597.7390232504,42000.0,212597.7390232504
1664,Cotton,33.94636520310005,7500.0,254597.7390232504,42000.0,212597.7390232504
1665,Cotton,34.63137581154997,7350.0,254540.6122148923,42000.0,212540.6122148923
1666,Cotton,34.63137581154997,7350.0,254540.6122148923,42000.0,212540.6122148923
1667,Groundnut,37.70547306270009,6750.0,254511.9431732256,42000.0,212511.9431732256
1668,Groundnut,37.70547306270009,6750.0,254511.9431732256,42000.0,212511.9431732256
1669,Groundnut,37.70547306270009,6750.0,254511.9431732256,42000.0,212511.9431732256
1670,Groundnut,41.67568645859998,6100.0,254221.6873974599,42000.0,212221.6873974599
1671,Mustard,40.475665974249935,6280.0,254187.1823182896,42000.0,212187.1823182896
1672,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1673,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1674,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1675,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1676,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1677,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1678,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1679,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1680,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1681,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1682,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1683,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1684,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1685,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1686,Coconut,46.71582465929994,5500.0,256937.03562614968,45000.0,211937.03562614968
1687,Mustard,40.28537365675001,6300.0,253797.85403752507,42000.0,211797.85403752507
1688,Mustard,42.28083480280003,6000.0,253685.00881680017,42000.0,211685.00881680017
1689,Mustard,42.28083480280003,6000.0,253685.00881680017,42000.0,211685.00881680017
1690,Mustard,42.28083480280003,6000.0,253685.00881680017,42000.0,211685.00881680017
1691,Cotton,33.94636520310005,7469.0,253545.40170195428,42000.0,211545.40170195428
1692,Cotton,35.56265013185003,7127.0,253455.0074896952,42000.0,211455.0074896952
1693,Cotton,35.56265013185003,7125.0,253383.88218943143,42000.0,211383.88218943143
1694,Groundnut,32.893132705449965,7700.0,253277.12183196476,42000.0,211277.12183196476
1695,Cotton,32.2597639288,7850.0,253239.14684108,42000.0,211239.14684108
1696,Cotton,32.2597639288,7850.0,253239.14684108,42000.0,211239.14684108
1697,Cotton,32.2597639288,7850.0,253239.14684108,42000.0,211239.14684108
1698,Cotton,32.2597639288,7850.0,253239.14684108,42000.0,211239.14684108
1699,Cotton,31.946835308350003,7925.0,253178.66981867375,42000.0,211178.66981867375
1700,Cotton,35.56265013185003,7115.0,253028.25568811296,42000.0,211028.25568811296
1701,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1702,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1703,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1704,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1705,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1706,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1707,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1708,Coconut,44.52657624894999,5750.0,256027.81343146248,45000.0,211027.81343146248
1709,Mustard,40.28537365675001,6280.0,252992.14656439007,42000.0,210992.14656439007
1710,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1711,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1712,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1713,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1714,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1715,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1716,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1717,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1718,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1719,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1720,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1721,Coconut,42.6627235234001,6000.0,255976.34114040065,45000.0,210976.34114040065
1722,Groundnut,52.69913045700003,4800.0,252955.8261936001,42000.0,210955.8261936001
1723,Coconut,46.94847371005014,5450.0,255869.18171977325,45000.0,210869.18171977325
1724,Coconut,46.947117460000136,5450.0,255861.79015700077,45000.0,210861.79015700077
1725,Coconut,46.947117460000136,5450.0,255861.79015700077,45000.0,210861.79015700077
1726,Cotton,35.56265013185003,7110.0,252850.4424374537,42000.0,210850.4424374537
1727,Groundnut,35.21112055024996,7180.0,252815.8455507947,42000.0,210815.8455507947
1728,Groundnut,37.70547306270009,6705.0,252815.1968854041,42000.0,210815.1968854041
1729,Groundnut,36.09143116525004,7000.0,252640.0181567503,42000.0,210640.0181567503
1730,Groundnut,36.09143116525004,7000.0,252640.0181567503,42000.0,210640.0181567503
1731,Groundnut,36.09143116525004,7000.0,252640.0181567503,42000.0,210640.0181567503
1732,Groundnut,36.09143116525004,7000.0,252640.0181567503,42000.0,210640.0181567503
1733,Cotton,32.2597639288,7825.0,252432.65274286,42000.0,210432.65274286
1734,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1735,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1736,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1737,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1738,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1739,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1740,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1741,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1742,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1743,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1744,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1745,Coconut,42.5653343363001,6000.0,255392.0060178006,45000.0,210392.0060178006
1746,Cotton,31.946835308350003,7900.0,252379.99893596504,42000.0,210379.99893596504
1747,Cotton,31.946835308350003,7900.0,252379.99893596504,42000.0,210379.99893596504
1748,Coconut,41.83316795805009,6100.0,255182.3245441056,45000.0,210182.3245441056
1749,Mustard,47.53494753700001,5302.0,252030.29184117404,42000.0,210030.29184117404
1750,Cotton,32.2597639288,7810.0,251948.756283928,42000.0,209948.756283928
1751,Mustard,47.53494753700001,5300.0,251935.22194610003,42000.0,209935.22194610003
1752,Rice,47.99216029795,5100.0,244760.017519545,35000.0,209760.017519545
1753,Rice,47.99216029795,5100.0,244760.017519545,35000.0,209760.017519545
1754,Groundnut,35.21112055024996,7150.0,251759.5119342872,42000.0,209759.5119342872
1755,Mustard,47.53494753700001,5295.0,251697.54720841505,42000.0,209697.54720841505
1756,Mustard,41.94839704694997,6000.0,251690.38228169983,42000.0,209690.38228169983
1757,Mustard,41.94839704694997,6000.0,251690.38228169983,42000.0,209690.38228169983
1758,Mustard,41.94839704694997,6000.0,251690.38228169983,42000.0,209690.38228169983
1759,Cotton,32.2597639288,7800.0,251626.15864464,42000.0,209626.15864464
1760,Cotton,32.2597639288,7800.0,251626.15864464,42000.0,209626.15864464
1761,Coconut,46.71582465929994,5450.0,254601.24439318464,45000.0,209601.24439318464
1762,Cotton,33.94636520310005,7400.0,251203.1025029404,42000.0,209203.1025029404
1763,Cotton,33.94636520310005,7400.0,251203.1025029404,42000.0,209203.1025029404
1764,Cotton,34.63137581154997,7250.0,251077.4746337373,42000.0,209077.4746337373
1765,Cotton,34.63137581154997,7250.0,251077.4746337373,42000.0,209077.4746337373
1766,Groundnut,45.641257308649976,5500.0,251026.91519757488,42000.0,209026.91519757488
1767,Groundnut,45.641257308649976,5500.0,251026.91519757488,42000.0,209026.91519757488
1768,Groundnut,45.641257308649976,5500.0,251026.91519757488,42000.0,209026.91519757488
1769,Mustard,40.475665974249935,6200.0,250949.1290403496,42000.0,208949.1290403496
1770,Cotton,31.946835308350003,7850.0,250782.65717054752,42000.0,208782.65717054752
1771,Cotton,31.946835308350003,7850.0,250782.65717054752,42000.0,208782.65717054752
1772,Cotton,31.946835308350003,7850.0,250782.65717054752,42000.0,208782.65717054752
1773,Cotton,31.946835308350003,7850.0,250782.65717054752,42000.0,208782.65717054752
1774,Rice,50.78666138265004,4800.0,243775.97463672017,35000.0,208775.97463672017
1775,Cotton,35.56265013185003,7050.0,250716.6834295427,42000.0,208716.6834295427
1776,Cotton,33.94636520310005,7380.0,250524.1751988784,42000.0,208524.1751988784
1777,Coconut,46.94847371005014,5400.0,253521.75803427075,45000.0,208521.75803427075
1778,Coconut,46.94847371005014,5400.0,253521.75803427075,45000.0,208521.75803427075
1779,Coconut,46.94847371005014,5400.0,253521.75803427075,45000.0,208521.75803427075
1780,Coconut,46.94847371005014,5400.0,253521.75803427075,45000.0,208521.75803427075
1781,Coconut,46.94847371005014,5400.0,253521.75803427075,45000.0,208521.75803427075
1782,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1783,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1784,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1785,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1786,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1787,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1788,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1789,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1790,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1791,Coconut,46.947117460000136,5400.0,253514.43428400077,45000.0,208514.43428400077
1792,Coconut,46.02966645985,5500.0,253163.165529175,45000.0,208163.165529175
1793,Coconut,46.02966645985,5500.0,253163.165529175,45000.0,208163.165529175
1794,Coconut,46.02966645985,5500.0,253163.165529175,45000.0,208163.165529175
1795,Coconut,46.02966645985,5500.0,253163.165529175,45000.0,208163.165529175
1796,Coconut,46.02966645985,5500.0,253163.165529175,45000.0,208163.165529175
